product-link href,expandable-text__inner-content,product-detail-composition
https://www.zara.com/de/en/easy-care-textured-shirt-p07545710.html,"Shirt made of fabric with easy care and everyday maintenance texture.

Regular-fit spread collar shirt featuring long sleeves with buttoned cuffs. Button-up front.","Composition: 70% cotton, 30% polyester"
https://www.zara.com/de/en/basic-leather-belt-p02823300.html,"Leather belt. Metal buckle and loop fastening.

Width: 4 cm.",Composition: 100% cow leather
https://www.zara.com/de/en/man-navy-black-zara-man-800-black-edt-2-x-90-ml---3-0%C2%A0oz-p20210838.html,"NAVY BLACK: Aromatic woody eau de toilette with top notes of nectarine, bergamot and grapefruit. On a heart of sage and coffee notes, with a base of vetiver, amber and patchouli. A sporty, fresh and luminous fragrance.

800 BLACK: Citrus woody eau de toilette. The fragrance pyramid includes notes of yuzu, saffron and tonka bean. It's a nocturnal, powerful and intense fragrance.",
https://www.zara.com/de/en/faded-jogger-waist-trousers-p06786350.html,Slim fit trousers made of slightly stretchy cotton fabric. Featuring an adjustable elasticated waistband with drawstring. Front pockets and rear welt pockets. Faded effect. Elasticated cuffed hems.,"Composition: 97% cotton, 3% elastane"
https://www.zara.com/de/en/basic-trainers-p12218420.html,Basic lace-up trainers. Smooth upper. Contrast lining and insole.,
https://www.zara.com/de/en/skinny-fit-chino-trousers-p06786405.html,Skinny fit trousers in a stretch cotton blend fabric. Front pockets and jetted back pockets. Zip fly and top button fastening.,"Composition: 98% cotton, 2% elastane"
https://www.zara.com/de/en/skinny-fit-chino-trousers-p06786405.html,Skinny fit trousers in a stretch cotton blend fabric. Front pockets and jetted back pockets. Zip fly and top button fastening.,"Composition: 98% cotton, 2% elastane"
https://www.zara.com/de/en/skinny-fit-chino-trousers-p06786405.html,Skinny fit trousers in a stretch cotton blend fabric. Front pockets and jetted back pockets. Zip fly and top button fastening.,"Composition: 98% cotton, 2% elastane"
https://www.zara.com/de/en/easy-care-jogger-waist-trousers-p00706870.html,"Trousers with an elastic waistband and adjustable drawstrings. Featuring side pockets, rear welt pockets and turn-up hems.","Composition: 79% polyester, 17% viscose, 4% elastane"
https://www.zara.com/de/en/easy-care-jogger-waist-trousers-p00706870.html,"Trousers with an elastic waistband and adjustable drawstrings. Featuring side pockets, rear welt pockets and turn-up hems.","Composition: 79% polyester, 17% viscose, 4% elastane"
https://www.zara.com/de/en/easy-care-textured-shirt-p03090420.html,"Shirt made of fabric with easy care and everyday maintenance texture.

Regular-fit spread collar shirt featuring long sleeves with buttoned cuffs. Button-up front.","Composition: 60% cotton, 40% polyester"
https://www.zara.com/de/en/3-pack-of-basic-ribbed-socks-p03992304.html,Pack of three pairs of elastic knit socks with ribbed elastic trims.,"Composition: 65% cotton, 18% polyester, 13% polyamide, 4% elastane"
https://www.zara.com/de/en/w-end-till-3-00-am-w-end-till-8-00-pm-edt-2-x-90ml---3-04-fl-oz-p20210772.html,"Eau de toilette duo set. The fragrance pyramid reveals notes of mandarin, pepper and leather (I) + bergamot, pineapple and violet leaves (II).",
https://www.zara.com/de/en/navy-black-edt-90-ml---3-04%C2%A0oz-p20210753.html,"Eau de toilette. Aromatic woody fragrance with top notes of nectarine, bergamot and grapefruit. With a heart of clary sage and coffee notes, and a base of vetiver, amber and patchouli. A sporty, fresh and luminous fragrance.","Composition: ALCOHOL DENAT., AQUA, PARFUM, LIMONENE, LINALOOL, BENZYL SALICYLATE, BHT, CITRONELLOL, HEXYL CINNAMAL, CITRAL, ALPHA-ISOMETHYL IONONE, COUMARIN, GERANIOL"
https://www.zara.com/de/en/rope-skate-trainers-p12245420.html,"Skate-style trainers. Mixed-material upper. Padded tongue. Rope laces. Pull tab on the back for slipping on with ease. Chunky, irregular sole.",
https://www.zara.com/de/en/for-him-red-edition-intense-parfum-100-ml---3-38-oz-p20210733.html,"A fragrance that takes the iconic original perfume to a new level of refinement.

The vibrant citrus notes of bergamot and grapefruit contrast with a rich woody and spicy signature that creates a unique and powerful aroma.
Completing this sophisticated essence, a trio of Amber, Tonka and Black Vanilla adds a reinvented addiction, revealing a deeper fascination.

A story of greater intensity, bold sensuality and an irresistible appeal for those who are reshaping the boundaries of masculinity.","Composition: ALCOHOL DENAT., FRAGRANCE (PARFUM), WATER (AQUA), TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES, ETHYLHEXYL METHOXYCINNAMATE, TOCOPHERYL ACETATE, BUTYL METHOXYDIBENZOYLMETHANE, ETHYLHEXYL SALICYLATE, CITRUS AURANTIUM PEEL OIL, LIMONENE, HEXAMETHYLINDANOPYRAN, BENZYL BENZOATE, LINALOOL, ALPHA-ISOMETHYL IONONE, FD&C Yellow No. 5 (CI 19140), D&C Red No. 33 (CI 17200), FD&C Blue No. 1 (CI 42090)"
https://www.zara.com/de/en/-tobacco-collection-infinite-rich-warm-edp-100-ml---3-38%C2%A0oz-p20210748.html,"Oriental eau de parfum. The fragrance pyramid includes notes of rum, white peony and bourbon vanilla. It’s a warm, intense and luminous fragrance.","Composition: ALCOHOL DENAT., PARFUM, AQUA, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES, HEXAMETHYLINDANOPYRAN, LINALYL ACETATE, CITRUS AURANTIUM BERGAMIA PEEL OIL, COUMARIN, LIMONENE, VANILLIN, LINALOOL, ETHYLHEXYL METHOXYCINNAMATE, POGOSTEMON CABLIN OIL, CITRUS AURANTIUM PEEL OIL, PINENE, CITRONELLOL, TOCOPHERYL ACETATE, BUTYL METHOXYDIBENZOYLMETHANE, ETHYLHEXYL SALICYLATE, PELARGONIUM GRAVEOLENS FLOWER OIL, ROSE KETONES, Anethole, beta-Caryophyllene, GERANYL ACETATE, CITRAL, CITRUS LIMON PEEL OIL, GERANIOL, CAMPHOR, TERPINOLENE, TERPINEOL, ALPHA-TERPINENE, HEXADECANOLACTONE, BENZYL BENZOATE, SANTALUM ALBUM OIL, CARVONE, SANTALOL, CI 19140, CI 17200, CI 42090"
https://www.zara.com/de/en/textured-comfort-trousers-p00706648.html,Slim-fit trousers made of two-way stretchy fabric. Front pockets and rear welt pockets with button detail. Front zip fly and top button fastening.,"Composition: 63% polyester, 32% viscose, 5% elastane"
https://www.zara.com/de/en/textured-comfort-trousers-p00706648.html,Slim-fit trousers made of two-way stretchy fabric. Front pockets and rear welt pockets with button detail. Front zip fly and top button fastening.,"Composition: 63% polyester, 32% viscose, 5% elastane"
https://www.zara.com/de/en/easy-care-textured-shirt-p07545710.html,"Shirt made of fabric with easy care and everyday maintenance texture.

Regular-fit spread collar shirt featuring long sleeves with buttoned cuffs. Button-up front.","Composition: 70% cotton, 30% polyester"
https://www.zara.com/de/en/basic-slim-fit-t-shirt-p05584361.html,Slim fit T-shirt. Round neck and short sleeve.,"Composition: 95% cotton, 5% elastane"
https://www.zara.com/de/en/basic-slim-fit-t-shirt-p05584361.html,Slim fit T-shirt. Round neck and short sleeve.,"Composition: 95% cotton, 5% elastane"
https://www.zara.com/de/en/stretch-shirt-p04408147.html,Slim fit shirt made of a fabric that minimises the need for ironing after washing. Spread collar and long sleeves with buttoned cuffs. Button-up front.,"Composition: 95% polyester, 5% elastane"
https://www.zara.com/de/en/sunrise-on-the-red-sand-dunes-edp-100ml---3-38%C2%A0oz-p20220240.html,Eau de parfum. Mylene Alran presents a citrus fragrance like a flash in a world of infinite horizons. The fragrance pyramid reveals notes of bergamot and ginger over a halo of mandarin orange. The base reveals amber notes wrapped in orange blossom and blackcurrant.,"Composition: ALCOHOL DENAT., PARFUM, AQUA, LIMONENE, LINALOOL, GERANIOL, COUMARIN, CITRAL, CITRONELLOL, EUGENOL, CINNAMAL, ISOEUGENOL, D&C Red No. 33 (CI 17200)"
https://www.zara.com/de/en/comfort-suit-trousers-p01564301.html,Slim fit trousers in viscose fabric. Front pockets and rear welt pockets. Zip fly and top button fastening.,"Composition: 54% polyester, 39% viscose, 7% elastane"
https://www.zara.com/de/en/stretch-shirt-p04408147.html,Slim fit shirt made of a fabric that minimises the need for ironing after washing. Spread collar and long sleeves with buttoned cuffs. Button-up front.,"Composition: 95% polyester, 5% elastane"
https://www.zara.com/de/en/comfort-suit-trousers-p01564301.html,Slim fit trousers in viscose fabric. Front pockets and rear welt pockets. Zip fly and top button fastening.,"Composition: 54% polyester, 39% viscose, 7% elastane"
https://www.zara.com/de/en/comfort-fit-jogger-waist-trousers-p06861693.html,Regular-fit trousers made of stretch fabric. Elasticated waistband with adjustable drawstring. Side pockets and back welt pocket detail.,"Composition: 64% polyester, 33% viscose, 3% elastane"
https://www.zara.com/de/en/basic-slim-fit-t-shirt-p05584361.html,Slim fit T-shirt. Round neck and short sleeve.,"Composition: 95% cotton, 5% elastane"
https://www.zara.com/de/en/green-savage-blue-spirit-edt-2-x-90-ml---3-17-oz-p20210755.html,"Eau de toilette duo set. The fragrance pyramid reveals notes of lemon, jasmine and patchouli. It’s a fresh, modern and luminous fragrance. (I) + notes of mandarin orange, ylang-ylang and amber. It’s a modern, warm evening fragrance. (II)",
https://www.zara.com/de/en/absolutely-dark-edp-100-ml---3-38%C2%A0oz-p20220261.html,"""The captivating sensuality and deep elegance of black encapsulated in a fragrance."" Created by Marion Costero.

Eau de parfum. Its captivating scent reveals a fascinating blend of invigorating marine and citrus notes. The fragrance is further enhanced by the addition of iris, cashmere wood and sandalwood, giving it a refined and addictive quality. On a base of moss and amber woods.","Composition: ALCOHOL DENAT., FRAGRANCE (PARFUM), WATER (AQUA), BENZOTRIAZOLYL DODECYL P-CRESOL, CAPRYLIC/CAPRIC TRIGLYCERIDE, TRIS(TETRAMETHYLHYDROXYPIPERIDINOL) CITRATE, TOCOPHEROL, PROPYL GALLATE, CITRIC ACID, LINALOOL, CITRONELLOL, LIMONENE, COUMARIN, CITRAL, ISOEUGENOL, CINNAMAL, GERANIOL, EUGENOL, Ext. D&C Violet No. 2 (CI 60730), FD&C Yellow No. 5 (CI 19140), D&C Red No. 33 (CI 17200)"
https://www.zara.com/de/en/sand-desert-at-sunset-edp-100ml---3-38%C2%A0oz-p20220238.html,"Eau de parfum. Benoist Lapouza presents a floral and oriental fragrance that illuminates the last rays of sun before sunset amongst the dunes. The fragrance pyramid reveals top notes of incense and orange on a base of cinnamon, tonka bean and chocolate. The base notes reveal hints of cedar and iris.","Composition: ALCOHOL DENAT., PARFUM, AQUA, BENZOTRIAZOLYL DODECYL P-CRESOL, COUMARIN, LIMONENE, LINALOOL, ALPHA-ISOMETHYL IONONE, CINNAMYL ALCOHOL, CINNAMAL, CITRAL, Ext. D&C Violet No. 2 (CI 60730), D&C Red No. 33 (CI 17200)"
https://www.zara.com/de/en/antique-brown-edp-100ml---3-38%C2%A0oz-p20220259.html,"""A story of freedom represented in a fresh and sophisticated wood."" Created by Honorine Blanc.

Eau de parfum. An ambery, woody fragrance with a sophisticated opening of fresh notes of apple, coconut water and bergamot, which combine with accords of tobacco and honey. Sweet notes of praline and vanilla melt into the liqueur base.","Composition: ALCOHOL DENAT., FRAGRANCE (PARFUM), WATER (AQUA), BENZOTRIAZOLYL DODECYL P-CRESOL, CAPRYLIC/CAPRIC TRIGLYCERIDE, TRIS(TETRAMETHYLHYDROXYPIPERIDINOL) CITRATE, TOCOPHEROL, PROPYL GALLATE, CITRIC ACID, COUMARIN, LINALOOL, LIMONENE, CITRAL, CITRONELLOL, GERANIOL, BENZYL BENZOATE, FD&C Yellow No. 5 (CI 19140), Ext. D&C Violet No. 2 (CI 60730), D&C Red No. 33 (CI 17200)"
https://www.zara.com/de/en/blue-spirit-edt-90-ml---3-04%C2%A0oz-p20210739.html,"Aromatic eau de toilette. The fragrance pyramid reveals notes of mandarin orange, ylang-ylang and amber. It’s a modern, warm evening fragrance.","Composition: ALCOHOL DENAT., AQUA, PARFUM, BENZYL SALICYLATE, ETHYLHEXYL METHOXYCINNAMATE, LINALOOL, COUMARIN, CITRONELLOL, GERANIOL, BHT, ALPHA-ISOMETHYL IONONE, BUTYL METHOXYDIBENZOYLMETHANE, ETHYLHEXYL SALICYLATE, LIMONENE, BENZYL BENZOATE, HEXYL CINNAMAL, EUGENOL, ISOEUGENOL, CINNAMAL, CI 42090, CI 17200"
https://www.zara.com/de/en/seoul-lisboa-edt-2-x-90-ml---3-38%C2%A0oz-p20210754.html,"Eau de toilette duo set. The scent reveals notes of hazelnut, pepper and amber (I) + lemon, green accords and musk (II).",
https://www.zara.com/de/en/for-him-black-edition-edt-100-ml---3-38%C2%A0oz-p20210477.html,"Oriental eau de toilette. The fragrance pyramid reveals notes of nutmeg, orange blossom and cedarwood. It’s a warm, long-lasting and comforting fragrance.","Composition: ALCOHOL DENAT., WATER (AQUA), FRAGRANCE (PARFUM), LIMONENE, LINALOOL, COUMARIN, BENZYL SALICYLATE, CITRONELLOL, BHT, CITRAL, GERANIOL, EUGENOL, CINNAMAL, METHYL 2-OCTYNOATE, ISOEUGENOL"
https://www.zara.com/de/en/-tobacco-collection-intense-dark-exclusive-edp-100-ml---3-38%C2%A0oz-p20210473.html,"Oriental eau de toilette. The fragrance pyramid reveals notes of apple, black pepper and tonka bean. It’s an elegant, warm and intense fragrance.","Composition: ALCOHOL DENAT., AQUA, PARFUM, COUMARIN, LIMONENE, BENZYL SALICYLATE, ETHYLHEXYL METHOXYCINNAMATE, BHT, BUTYL METHOXYDIBENZOYLMETHANE, ETHYLHEXYL SALICYLATE, LINALOOL, CITRAL"
https://www.zara.com/de/en/leather-dress-belt-p02823401.html,"Leather belt. Finished with double topstitching. Metal buckle and loop fastening.

Width: 3.5 cm.",Composition: 100% cow leather
https://www.zara.com/de/en/bogoss-vibrant-leather-edp-100-ml---3-38%C2%A0oz-p20210723.html,"""The first Vibrant Leather for ""le benjamin"" with its fruity touch of pineapple that gives it modernity accompanied by cedar notes giving it a rejuvenating woody touch."" Jérôme Epinette, perfumer of Vibrant Leather.

Fruity woody eau de parfum. The fragrance pyramid includes fruity notes of bergamot, lemon, pineapple and grapefruit, patchouli and leather accords.","Composition: ALCOHOL DENAT., WATER (AQUA), FRAGRANCE (PARFUM), LIMONENE, LINALOOL, TOCOPHERYL ACETATE, CITRAL, GERANIOL"
https://www.zara.com/de/en/oud-vibrant-leather-edp-100-ml---3-38%C2%A0oz-p20210722.html,"""Vibrant Leather Oud is the pure harmony between the tenderness of an oriental accord and the intoxicating sensuality of agarwood notes."" Jérôme Epinette, perfumer of Vibrant Leather.

Woody eau de parfum. The fragrance pyramid includes citrus notes of bergamot, kumquat and apple, incense, geranium, violet, patchouli, oak and oud.","Composition: ALCOHOL DENAT., WATER (AQUA), FRAGRANCE (PARFUM), LIMONENE, LINALOOL, TOCOPHERYL ACETATE, CITRAL, CITRONELLOL, GERANIOL, ISOEUGENOL"
https://www.zara.com/de/en/night-pour-homme-ii-iii-edp-2-x-100ml---3-4-fl-oz---p20210624.html,"A fragrance collection to add the final touch to your outfit, whether elegant, sophisticated or daring. Bringing a dark and intoxicating touch at night, and during the day revealing sparkling and magnetic notes.

NIGHT POUR HOMME II, a modern oriental fougère where seductive and warm spices intermingle with notes of dry woods for an intoxicating scent. The fragrance pyramid reveals fruity top notes of bergamot, grapefruit and lemon wrapped in cardamom, lavender and nutmeg. At the base we find musky and vanilla notes accompanied by cedarwood, amber and tonka bean. An evocative fragrance for the man who asserts his free and carefree personality.

NIGHT POUR HOMME III, a woody fragrance that reveals an elegant and fresh character with an iridescent floral explosion. The fragrance pyramid reveals fruity notes of bergamot and pear, wrapped in iris, osmanthus, coriander and pepper. At the base we find woody notes of sandalwood and cashmere wood accompanied by notes of leather and vetiver. A unique, seductive and irresistible scent.",
https://www.zara.com/de/en/lisboa-edt-90-ml---3-04%C2%A0oz-p20210742.html,"Eau de toilette. The fragrance pyramid includes notes of lemon, green accords and musk. It's a fresh, comfortable and sporty fragrance.","Composition: ALCOHOL DENAT., AQUA, PARFUM, LIMONENE, LINALOOL, ALPHA-ISOMETHYL IONONE, ETHYLHEXYL METHOXYCINNAMATE, BENZYL SALICYLATE, BHT, BUTYL METHOXYDIBENZOYLMETHANE, ETHYLHEXYL SALICYLATE, GERANIOL, CITRAL, CITRONELLOL, EUGENOL, CI 42090, CI 19140, CI 60730, CI 17200"
https://www.zara.com/de/en/-tobacco-intense-dark-exclusive-rich-warm-addictive-edp-2-x-100-ml---2-x-3-38%C2%A0oz-p20210474.html,"A set with two woody eaux de parfum. The scent reveals notes of apple, black pepper and tonka bean. It’s an elegant, warm and intense fragrance (I) + notes of rum, white peony and bourbon vanilla. It’s a warm, intense and luminous fragrance (II).",
https://www.zara.com/de/en/silver-gold-edt-2-x-90-ml---3-04-oz-p20210769.html,"Eau de toilette duo set. The fragrance pyramid reveals notes of lemon, jasmine and patchouli (I) + notes of lemon, cinnamon and palo santo (II).",
https://www.zara.com/de/en/man-silver-blue-spirit-edt-2-x-90-ml---3-04%C2%A0oz-p20210768.html,"Eau de toilette duo set. The fragrance pyramid reveals notes of lemon, jasmine and patchouli. It’s a fresh, modern and luminous fragrance (I) + notes of mandarin, ylang-ylang and amber. It’s a modern, warm evening fragrance (II).",
https://www.zara.com/de/en/vibrant-leather-edp-100-ml---3-38%C2%A0oz-p20210721.html,"Eau de parfum. A balance between the warmth of woody notes and the intensity of leather. Citrus notes of bergamot and lemon blend with bamboo, leather accords and a base of patchouli and papyrus.","Composition: ALCOHOL DENAT., WATER (AQUA), FRAGRANCE (PARFUM), LIMONENE, LINALOOL, TOCOPHERYL ACETATE, CITRAL, CITRONELLOL, GERANIOL"
https://www.zara.com/de/en/comfort-suit-trousers-p01564301.html,Slim fit trousers in viscose fabric. Front pockets and rear welt pockets. Zip fly and top button fastening.,"Composition: 54% polyester, 39% viscose, 7% elastane"
https://www.zara.com/de/en/-tobacco-collection-rich-warm-addictive-edt-100-ml---3-38%C2%A0oz-p20210472.html,"Oriental eau de toilette. The fragrance pyramid reveals notes of rum, white peony and bourbon vanilla. It’s a warm, intense and luminous fragrance.","Composition: ALCOHOL DENAT., AQUA, PARFUM, BENZYL SALICYLATE, ETHYLHEXYL METHOXYCINNAMATE, BHT, BUTYL METHOXYDIBENZOYLMETHANE, ETHYLHEXYL SALICYLATE, CITRONELLOL, GERANIOL, LINALOOL, BENZYL BENZOATE, LIMONENE, BENZYL ALCOHOL, EUGENOL"
https://www.zara.com/de/en/tender-amber-edp-100-ml---3-38%C2%A0oz-p20220257.html,"“Feel the gentleness and refinement of an inviting ambery embrace.” Created by Gaël Montero.

Eau de parfum. An ambery fragrance enveloped in delicate touches of rose and tuberose. The nuances of sweet exotic fruits, along with the sparkle of blackcurrant, make it a juicy and fresh fragrance.","Composition: ALCOHOL DENAT., FRAGRANCE (PARFUM), WATER (AQUA), LIMONENE, BUTYL METHOXYDIBENZOYLMETHANE, BENZYL SALICYLATE, LINALOOL, CITRAL, COUMARIN, CINNAMAL, GERANIOL, CITRONELLOL, FD&C Blue No. 1 (CI 42090), Ext. D&C Violet No. 2 (CI 60730)"
https://www.zara.com/de/en/night-pour-homme-ii-edp-100-ml---3-38%C2%A0oz-p20210547.html,"Oriental eau de parfum. The scent reveals notes of bergamot, lavender and amber. It’s a fresh, long-lasting fragrance for evening wear.","Composition: ALCOHOL DENAT., AQUA, PARFUM, BENZYL SALICYLATE, LIMONENE, ETHYLHEXYL METHOXYCINNAMATE, LINALOOL, COUMARIN, CITRONELLOL, BHT, BUTYL METHOXYDIBENZOYLMETHANE, ETHYLHEXYL SALICYLATE, CITRAL, ALPHA-ISOMETHYL IONONE, HYDROXYCITRONELLAL, GERANIOL"
https://www.zara.com/de/en/for-him-red-edition-edp-100-ml---3-38-oz-p20210479.html,"Oriental eau de parfum. The fragrance pyramid includes notes of orange, amber and evernyl. It is a warm, elegant and luminous fragrance.","Composition: ALCOHOL DENAT., WATER (AQUA), FRAGRANCE (PARFUM), BHT, LIMONENE, LINALOOL"
https://www.zara.com/de/en/for-him-edt-100-ml---3-38%C2%A0oz-p20210476.html,"Oriental eau de toilette. The scent reveals notes of bergamot, cardamom and sandalwood. It’s a warm, modern and intense fragrance.","Composition: ALCOHOL DENAT., WATER (AQUA), FRAGRANCE (PARFUM), ETHYLHEXYL METHOXYCINNAMATE, COUMARIN, ALPHA-ISOMETHYL IONONE, BUTYL METHOXYDIBENZOYLMETHANE, ETHYLHEXYL SALICYLATE, LIMONENE, LINALOOL, BHT, BENZYL SALICYLATE, HYDROXYCITRONELLAL, CITRAL, CITRONELLOL, GERANIOL, FD&C Yellow No. 5 (CI 19140), D&C Red No. 33 (CI 17200), FD&C Blue No. 1 (CI 42090)"
https://www.zara.com/de/en/comfort-suit-blazer-p01564300.html,"Slim fit blazer made from viscose fabric. Featuring a notched lapel collar, long sleeves with buttoned cuffs, a welt chest pocket, flap hip pockets, an inside pocket and back vents. Front button fastening.",
https://www.zara.com/de/en/comfort-suit-blazer-p01564300.html,"Slim fit blazer made from viscose fabric. Featuring a notched lapel collar, long sleeves with buttoned cuffs, a welt chest pocket, flap hip pockets, an inside pocket and back vents. Front button fastening.",
https://www.zara.com/de/en/comfort-suit-blazer-p01564300.html,"Slim fit blazer made from viscose fabric. Featuring a notched lapel collar, long sleeves with buttoned cuffs, a welt chest pocket, flap hip pockets, an inside pocket and back vents. Front button fastening.",
https://www.zara.com/de/en/slim-fit-comfort-trousers-p06861441.html,"Trousers made from highly elastic fabric. Featuring an elastic waistband, front pockets and rear welt pockets. Zip fly and top button fastening.","Composition: 64% polyester, 34% viscose, 2% elastane"
https://www.zara.com/de/en/slim-fit-comfort-trousers-p06861441.html,"Trousers made from highly elastic fabric. Featuring an elastic waistband, front pockets and rear welt pockets. Zip fly and top button fastening.","Composition: 64% polyester, 34% viscose, 2% elastane"
https://www.zara.com/de/en/slim-fit-comfort-trousers-p06861441.html,"Trousers made from highly elastic fabric. Featuring an elastic waistband, front pockets and rear welt pockets. Zip fly and top button fastening.","Composition: 64% polyester, 34% viscose, 2% elastane"
https://www.zara.com/de/en/basic-regular-fit-t-shirt-p05584441.html,Regular fit T-shirt made of stretch cotton. Featuring a round neck and short sleeves.,"Composition: 92% cotton, 8% elastane"
https://www.zara.com/de/en/basic-regular-fit-t-shirt-p05584441.html,Regular fit T-shirt made of stretch cotton. Featuring a round neck and short sleeves.,"Composition: 92% cotton, 8% elastane"
https://www.zara.com/de/en/basic-medium-weight-t-shirt-p01887470.html,Regular fit T-shirt with a round neckline and short sleeves.,Composition: 100% cotton
https://www.zara.com/de/en/basic-medium-weight-t-shirt-p01887470.html,Regular fit T-shirt with a round neckline and short sleeves.,Composition: 100% cotton
