product-link href,media-image__image src,product-link,money-amount__main,product-grid-product-info-colors__text
https://www.zara.com/de/en/basic-contrast-rib-t-shirt-p00761412.html,https://static.zara.net/assets/public/4388/72f3/ee004de7ae21/2b949645d680/00761412251-e1/00761412251-e1.jpg?ts=1737452354752&w=289,BASIC CONTRAST RIB T-SHIRT,17.95 EUR,4
https://www.zara.com/de/en/regular-straight-leg-jeans-p01538455.html,https://static.zara.net/assets/public/d4ef/13ff/c74d48ce9c7a/9dd90560777f/04060455427-e1/04060455427-e1.jpg?ts=1737386899705&w=289,REGULAR STRAIGHT-LEG JEANS,39.95 EUR,4
https://www.zara.com/de/en/relaxed-fit-textured-trousers-p07147400.html,https://static.zara.net/assets/public/8be0/2cbc/5b8346e6b6c2/42ccbb93ba19/07147400819-e1/07147400819-e1.jpg?ts=1736241130702&w=289,RELAXED FIT TEXTURED TROUSERS,45.95 EUR,3
https://www.zara.com/de/en/regular-straight-leg-jeans-p01538455.html,https://static.zara.net/assets/public/95a1/3579/9f5a49639e2e/c3669d9b262b/08062455822-e1/08062455822-e1.jpg?ts=1737452183832&w=289,REGULAR STRAIGHT-LEG JEANS,39.95 EUR,4
https://www.zara.com/de/en/cotton---linen-shirt-p01063306.html,https://static.zara.net/assets/public/0146/8e59/7c034e8a88b8/fc758f78f6ce/01063306800-e1/01063306800-e1.jpg?ts=1736241142747&w=289,COTTON - LINEN SHIRT,35.95 EUR,4
https://www.zara.com/de/en/cotton---linen-shirt-p01063305.html,https://static.zara.net/assets/public/152e/b358/06974cdcb4b7/0f59b7d054f2/01063305914-e1/01063305914-e1.jpg?ts=1735568193267&w=289,COTTON - LINEN SHIRT,35.95 EUR,6
https://www.zara.com/de/en/relaxed-fit-textured-trousers-p07147400.html,https://static.zara.net/assets/public/f3d5/1781/7e2d46aaac60/4c7892ade9d0/07147400500-e1/07147400500-e1.jpg?ts=1736241131812&w=289,RELAXED FIT TEXTURED TROUSERS,45.95 EUR,3
https://www.zara.com/de/en/regular-straight-leg-jeans-p01538455.html,https://static.zara.net/assets/public/32e0/a2b9/58c84df68820/b582478f7024/04365455802-e1/04365455802-e1.jpg?ts=1737386896617&w=289,REGULAR STRAIGHT-LEG JEANS,39.95 EUR,4
https://www.zara.com/de/en/cotton---linen-shirt-p01063305.html,https://static.zara.net/assets/public/a291/cf62/94d14f738911/c5474ac4c584/01063305420-e1/01063305420-e1.jpg?ts=1735818384594&w=289,COTTON - LINEN SHIRT,35.95 EUR,6
https://www.zara.com/de/en/contrast-print-trousers-p05862405.html,https://static.zara.net/assets/public/d87b/badd/2fa14976b2b1/7420ef20acbb/05862405183-e1/05862405183-e1.jpg?ts=1737452185560&w=289,CONTRAST PRINT TROUSERS,49.95 EUR,
https://www.zara.com/de/en/creased-effect-shirt-p06103400.html,https://static.zara.net/assets/public/7a96/731a/1ef64dcd9b76/251ab8c0b8f2/06103400403-e1/06103400403-e1.jpg?ts=1737386891067&w=289,CREASED-EFFECT SHIRT,29.95 EUR,4
https://www.zara.com/de/en/regular-straight-leg-jeans-p01538455.html,https://static.zara.net/assets/public/351a/149c/992d40bc9241/c4bd4e0ed04d/01538455400-e1/01538455400-e1.jpg?ts=1737452186679&w=289,REGULAR STRAIGHT-LEG JEANS,39.95 EUR,4
https://www.zara.com/de/en/puffer-technical-jacket-p03833352.html,https://static.zara.net/assets/public/4204/d76f/119b44fd9e60/cb1a8a3ad5ca/03833352800-e1/03833352800-e1.jpg?ts=1737386887527&w=289,PUFFER TECHNICAL JACKET,59.95 EUR,1
https://www.zara.com/de/en/creased-effect-shirt-p06103400.html,https://static.zara.net/assets/public/17d2/e80b/7d5d4ba88c3b/60c6acef6bf8/06103400401-e1/06103400401-e1.jpg?ts=1737386889937&w=289,CREASED-EFFECT SHIRT,29.95 EUR,4
https://www.zara.com/de/en/interlock-textured-sweatshirt-p00761450.html,https://static.zara.net/assets/public/9c7a/1269/a7d64f779397/03a9552d3416/00761450427-e1/00761450427-e1.jpg?ts=1735549640381&w=289,INTERLOCK TEXTURED SWEATSHIRT,29.95 EUR,3
https://www.zara.com/de/en/interlock-textured-sweatshirt-p00761450.html,https://static.zara.net/assets/public/ccc9/5475/503449b6a90e/ac09804e3bbc/00761450527-e1/00761450527-e1.jpg?ts=1735549640441&w=289,INTERLOCK TEXTURED SWEATSHIRT,29.95 EUR,3
https://www.zara.com/de/en/interlock-textured-sweatshirt-p00761450.html,https://static.zara.net/assets/public/9f9d/1d29/c8d144b5867d/d66a6bb08dd0/00761450251-e1/00761450251-e1.jpg?ts=1735549645040&w=289,INTERLOCK TEXTURED SWEATSHIRT,29.95 EUR,3
https://www.zara.com/de/en/100-linen-trousers-p05070112.html,https://static.zara.net/assets/public/bd8f/0387/2be74264ba15/0c21cade832d/05070122052-e1/05070122052-e1.jpg?ts=1737112471941&w=289,100% LINEN TROUSERS,49.95 EUR,3
https://www.zara.com/de/en/100-linen-trousers-p05070112.html,https://static.zara.net/assets/public/5831/103e/95fe4c28a850/9f147d65e919/05070122800-e1/05070122800-e1.jpg?ts=1737112470660&w=289,100% LINEN TROUSERS,49.95 EUR,3
https://www.zara.com/de/en/100-linen-trousers-p05070112.html,https://static.zara.net/assets/public/7bb9/cb6b/9e0f4f0cabf3/4e66018c48d4/05070122250-e1/05070122250-e1.jpg?ts=1737112470230&w=289,100% LINEN TROUSERS,49.95 EUR,3
https://www.zara.com/de/en/baggy-fit-jeans-p04048400.html,https://static.zara.net/assets/public/4b7f/d508/579e41a29954/3c56134051cf/01538402406-e1/01538402406-e1.jpg?ts=1737385228847&w=289,BAGGY FIT JEANS,39.95 EUR,5
https://www.zara.com/de/en/baggy-fit-jeans-p04048400.html,https://static.zara.net/assets/public/6f37/94c9/0cb14e4695be/66e753fa862e/01538402427-e1/01538402427-e1.jpg?ts=1736847189201&w=289,BAGGY FIT JEANS,39.95 EUR,5
https://www.zara.com/de/en/100-linen-trousers-p05070112.html,https://static.zara.net/assets/public/b3bf/db66/9cdb4153ac3e/45172f8051c4/05070122737-e1/05070122737-e1.jpg?ts=1737112472959&w=289,100% LINEN TROUSERS,49.95 EUR,3
https://www.zara.com/de/en/textured-jacquard-t-shirt-p04087400.html,https://static.zara.net/assets/public/3073/a362/9dcf40079625/80d34366b550/04087400800-e1/04087400800-e1.jpg?ts=1737028983027&w=289,TEXTURED JACQUARD T-SHIRT,25.95 EUR,4
https://www.zara.com/de/en/relaxed-fit-jacquard-bermuda-shorts-p04087401.html,https://static.zara.net/assets/public/ed6f/4882/4e5c45c69829/bc6364f5ca0d/05039401802-e1/05039401802-e1.jpg?ts=1737038175026&w=289,RELAXED FIT JACQUARD BERMUDA SHORTS,29.95 EUR,4
https://www.zara.com/de/en/textured-jacquard-t-shirt-p04087400.html,https://static.zara.net/assets/public/19fb/57b1/fa2948eba20d/3ccaf352096f/05039400802-e1/05039400802-e1.jpg?ts=1737038175298&w=289,TEXTURED JACQUARD T-SHIRT,25.95 EUR,4
https://www.zara.com/de/en/slim-cropped-fit-jeans-p04551402.html,https://static.zara.net/assets/public/134f/c14a/2acf41e5a9de/fd2f59e5def9/04551402406-000-e1/04551402406-000-e1.jpg?ts=1737120568615&w=289,SLIM CROPPED-FIT JEANS,29.95 EUR,3
https://www.zara.com/de/en/textured-relaxed-fit-t-shirt-p03992405.html,https://static.zara.net/assets/public/3203/e00c/956f4e90917a/f2c1afb2ed19/03992405800-e1/03992405800-e1.jpg?ts=1736779489113&w=289,TEXTURED RELAXED FIT T-SHIRT,25.95 EUR,4
https://www.zara.com/de/en/interlock-textured-bermuda-shorts-p00761451.html,https://static.zara.net/assets/public/c74c/9fbe/63fa4bf0bdee/b041cc5dc996/00761451527-e1/00761451527-e1.jpg?ts=1735549645943&w=289,INTERLOCK TEXTURED BERMUDA SHORTS,29.95 EUR,3
https://www.zara.com/de/en/textured-relaxed-fit-t-shirt-p03992405.html,https://static.zara.net/assets/public/06aa/bbbd/870642108493/ea3531c4b023/03992405922-e1/03992405922-e1.jpg?ts=1736779489531&w=289,TEXTURED RELAXED FIT T-SHIRT,25.95 EUR,4
https://www.zara.com/de/en/interlock-textured-bermuda-shorts-p00761451.html,https://static.zara.net/assets/public/1bc2/8037/81f54a4994e0/8f8f1b2f968a/00761451800-e1/00761451800-e1.jpg?ts=1735549645726&w=289,INTERLOCK TEXTURED BERMUDA SHORTS,29.95 EUR,3
https://www.zara.com/de/en/100-linen-suit-blazer-p04410400.html,https://static.zara.net/assets/public/e99d/1029/f2d34c92a335/77e5cd09ed46/04299333052-e1/04299333052-e1.jpg?ts=1736847175275&w=289,100% LINEN SUIT BLAZER,99.95 EUR,5
https://www.zara.com/de/en/heavyweight-crew-neck-sweatshirt-p04092430.html,https://static.zara.net/assets/public/eb3e/4a89/d3384d6f810e/ea1431350e7a/04092430800-e1/04092430800-e1.jpg?ts=1736847177777&w=289,HEAVYWEIGHT CREW NECK SWEATSHIRT,29.95 EUR,4
https://www.zara.com/de/en/interlock-textured-bermuda-shorts-p00761451.html,https://static.zara.net/assets/public/9c93/e215/ffbc4d378787/3945968e46ee/00761451427-e1/00761451427-e1.jpg?ts=1735549637440&w=289,INTERLOCK TEXTURED BERMUDA SHORTS,29.95 EUR,3
https://www.zara.com/de/en/100-linen-suit-trousers-p04410401.html,https://static.zara.net/assets/public/9405/13dc/0fe74e3fa0d0/b981fe09a0d1/04300333052-e1/04300333052-e1.jpg?ts=1736847175295&w=289,100% LINEN SUIT TROUSERS,49.95 EUR,5
https://www.zara.com/de/en/textured-relaxed-fit-t-shirt-p03992405.html,https://static.zara.net/assets/public/3b4f/0e4d/f2ca4dde80cb/41aacbad9e04/03992405251-e1/03992405251-e1.jpg?ts=1736941372888&w=289,TEXTURED RELAXED FIT T-SHIRT,25.95 EUR,4
https://www.zara.com/de/en/heavyweight-crew-neck-sweatshirt-p04092430.html,https://static.zara.net/assets/public/68a1/77c5/9de446dca46a/b5a3f5726d51/04092430401-e1/04092430401-e1.jpg?ts=1736941390883&w=289,HEAVYWEIGHT CREW NECK SWEATSHIRT,29.95 EUR,4
https://www.zara.com/de/en/heavyweight-crew-neck-sweatshirt-p04092430.html,https://static.zara.net/assets/public/fa94/117c/02924d6a8249/c01f5962ad62/04092430251-e1/04092430251-e1.jpg?ts=1736847174191&w=289,HEAVYWEIGHT CREW NECK SWEATSHIRT,29.95 EUR,4
https://www.zara.com/de/en/strappy-sandals-p12724520.html,https://static.zara.net/assets/public/9a97/f6bc/29db49968381/e76cf96e4906/12724520800-e1/12724520800-e1.jpg?ts=1729693398723&w=289,STRAPPY SANDALS,29.95 EUR,
https://www.zara.com/de/en/boucle-overshirt-p03715300.html,https://static.zara.net/assets/public/0628/f662/38f24dac891a/b31250780b3d/03715300802-e1/03715300802-e1.jpg?ts=1735554528513&w=289,BOUCL OVERSHIRT,49.95 EUR,
https://www.zara.com/de/en/baggy-fit-jeans-p04048400.html,https://static.zara.net/assets/public/d15f/14c0/88514fb8b7f1/2b8b2414f632/04806401800-e1/04806401800-e1.jpg?ts=1734946681063&w=289,BAGGY FIT JEANS,39.95 EUR,5
https://www.zara.com/de/en/baggy-fit-jeans-p04048400.html,https://static.zara.net/assets/public/b67c/0ee3/fe534558b84e/6e0f3c5e849d/04048400822-e1/04048400822-e1.jpg?ts=1734946681580&w=289,BAGGY FIT JEANS,39.95 EUR,5
https://www.zara.com/de/en/lightweight-bomber-jacket-p04302401.html,https://static.zara.net/assets/public/d4e2/9898/297449398073/206266f73e33/04302401800-e1/04302401800-e1.jpg?ts=1736354867813&w=289,LIGHTWEIGHT BOMBER JACKET,39.95 EUR,2
https://www.zara.com/de/en/lightweight-bomber-jacket-p04302401.html,https://static.zara.net/assets/public/d8fa/1462/c00a4fe69d67/d0a64066917c/04302401506-e1/04302401506-e1.jpg?ts=1736411413180&w=289,LIGHTWEIGHT BOMBER JACKET,39.95 EUR,2
https://www.zara.com/de/en/lightweight-bomber-jacket-p04302401.html,https://static.zara.net/assets/public/4b60/f4a5/5455439e95a4/a981dd10b37a/04302401809-e1/04302401809-e1.jpg?ts=1736411412860&w=289,LIGHTWEIGHT BOMBER JACKET,39.95 EUR,2
https://www.zara.com/de/en/casual-leather-loafers-p12613520.html,https://static.zara.net/assets/public/ffd1/6853/f0554aec81ee/0a783b645693/12613520700-e1/12613520700-e1.jpg?ts=1742829174271&w=289,CASUAL LEATHER LOAFERS,59.95 EUR,4
https://www.zara.com/de/en/leather-effect-bomber-jacket-p03918450.html,https://static.zara.net/assets/public/e99a/d1d4/5fba43cb9812/fec196aeb64a/03918450800-e1/03918450800-e1.jpg?ts=1736432624865&w=289,LEATHER-EFFECT BOMBER JACKET,49.95 EUR,
https://www.zara.com/de/en/double-strap-leather-sandals-p12703520.html,https://static.zara.net/assets/public/ff54/25b4/b7b84f68a208/ddfc7ea45fce/12703520131-e1/12703520131-e1.jpg?ts=1734511261475&w=289,DOUBLE STRAP LEATHER SANDALS,45.95 EUR,
https://www.zara.com/de/en/100-linen-bermuda-shorts-p05070010.html,https://static.zara.net/assets/public/fe3d/c1bc/fd664ddca5df/78aa2ee164ad/05070011401-e1/05070011401-e1.jpg?ts=1736432618342&w=289,100% LINEN BERMUDA SHORTS,39.95 EUR,5
https://www.zara.com/de/en/100-linen-bermuda-shorts-p05070010.html,https://static.zara.net/assets/public/0d6d/e6cb/6c8d4104bc12/839b37dae96c/05070010731-e1/05070010731-e1.jpg?ts=1736432611125&w=289,100% LINEN BERMUDA SHORTS,39.95 EUR,5
https://www.zara.com/de/en/leather-trainers-p12210520.html,https://static.zara.net/assets/public/f192/2248/14434f7995bb/f3f8604a8f40/12210520718-e1/12210520718-e1.jpg?ts=1729676257776&w=289,LEATHER TRAINERS,49.95 EUR,
https://www.zara.com/de/en/lightweight-jacket-p04302526.html,https://static.zara.net/assets/public/99fa/29a4/922d4bff8b28/e6eaedeed4c2/04302526800-e1/04302526800-e1.jpg?ts=1734946680674&w=289,LIGHTWEIGHT JACKET,49.95 EUR,1
https://www.zara.com/de/en/lightweight-jacket-p04302526.html,https://static.zara.net/assets/public/5956/ac99/441345ffb217/c13bc3598257/04302526802-e1/04302526802-e1.jpg?ts=1734946693934&w=289,LIGHTWEIGHT JACKET,49.95 EUR,1
https://www.zara.com/de/en/basic-medium-weight-t-shirt-p01887470.html,https://static.zara.net/assets/public/7b90/e95c/b13c4de8b9e2/f44f3f83ed0d/01887420752-e1/01887420752-e1.jpg?ts=1739197152459&w=289,BASIC MEDIUM WEIGHT T-SHIRT,15.95 EUR,6
https://www.zara.com/de/en/jacket-with-ribbed-collar-p06318402.html,https://static.zara.net/assets/public/b445/b7ab/2afc4b379dc2/85e07a0e8d85/06318402401-e1/06318402401-e1.jpg?ts=1734685292536&w=289,JACKET WITH RIBBED COLLAR,79.95 EUR,
https://www.zara.com/de/en/comfort-straight-leg-trousers-p07484319.html,https://static.zara.net/assets/public/b0ce/f7c5/ade54773b415/b86d66f0fdcb/07484319800-e1/07484319800-e1.jpg?ts=1735808130676&w=289,COMFORT STRAIGHT-LEG TROUSERS,49.95 EUR,
https://www.zara.com/de/en/basic-slim-fit-t-shirt-p05584361.html,https://static.zara.net/assets/public/8631/430a/f77d4f7983ee/9d4c3a922555/05584401736-e1/05584401736-e1.jpg?ts=1739261516102&w=289,BASIC SLIM FIT T-SHIRT,12.95 EUR,7
https://www.zara.com/de/en/faux-suede-bomber-jacket-p08574300.html,https://static.zara.net/assets/public/ccb3/695e/11a34436ad11/b6e127f55ceb/08574300806-e1/08574300806-e1.jpg?ts=1733819685788&w=289,FAUX SUEDE BOMBER JACKET,49.95 EUR,2
https://www.zara.com/de/en/basic-slim-fit-t-shirt-p05584361.html,https://static.zara.net/assets/public/8f26/36d9/f5fb4d80b9f0/979dc8e7beae/05584401818-e1/05584401818-e1.jpg?ts=1739261519014&w=289,BASIC SLIM FIT T-SHIRT,12.95 EUR,7
https://www.zara.com/de/en/basic-heavyweight-t-shirt-p01887455.html,https://static.zara.net/assets/public/2f4b/63dc/55004867b8cf/44f7ef1ba770/01887455250-e1/01887455250-e1.jpg?ts=1739197155173&w=289,BASIC HEAVYWEIGHT T-SHIRT,17.95 EUR,8
https://www.zara.com/de/en/basic-heavyweight-t-shirt-p01887455.html,https://static.zara.net/assets/public/b5f9/b9a3/21c843cf99fc/134977827f11/01887455800-e1/01887455800-e1.jpg?ts=1739197159811&w=289,BASIC HEAVYWEIGHT T-SHIRT,17.95 EUR,8
https://www.zara.com/de/en/basic-heavyweight-t-shirt-p01887455.html,https://static.zara.net/assets/public/887e/c73f/59d8479d8b02/43df061c8c21/01887455807-e1/01887455807-e1.jpg?ts=1739197159529&w=289,BASIC HEAVYWEIGHT T-SHIRT,17.95 EUR,8
https://www.zara.com/de/en/casual-leather-loafers-p12613520.html,https://static.zara.net/assets/public/6367/29d2/39b341e0a56f/4472fd47ae23/12613520002-e1/12613520002-e1.jpg?ts=1731413549185&w=289,CASUAL LEATHER LOAFERS,59.95 EUR,4
https://www.zara.com/de/en/double-strap-leather-sandals-p12708520.html,https://static.zara.net/assets/public/8b93/aab3/7ba54a1d9cbd/492ef9499a91/12708520107-e1/12708520107-e1.jpg?ts=1729685331863&w=289,DOUBLE STRAP LEATHER SANDALS,45.95 EUR,2
https://www.zara.com/de/en/basic-regular-fit-t-shirt-p05584441.html,https://static.zara.net/assets/public/e02b/0e60/ec684b8a95e6/9832ef58e52e/05584471804-e1/05584471804-e1.jpg?ts=1739261526430&w=289,BASIC REGULAR FIT T-SHIRT,22.95 EUR,7
https://www.zara.com/de/en/basic-regular-fit-t-shirt-p05584441.html,https://static.zara.net/assets/public/713b/d851/cdee4769a537/6563fe27b6df/05584471687-e1/05584471687-e1.jpg?ts=1739261522680&w=289,BASIC REGULAR FIT T-SHIRT,22.95 EUR,7
https://www.zara.com/de/en/monochrome-chunky-trainers-p12215520.html,https://static.zara.net/assets/public/fb7e/c512/76d040c3b6ee/df2283c7cf6e/12215520001-e1/12215520001-e1.jpg?ts=1731600564580&w=289,MONOCHROME CHUNKY TRAINERS,39.95 EUR,1
https://www.zara.com/de/en/red-eclipse-edp-100-ml---3-38%C2%A0oz-p20220329.html,https://static.zara.net/assets/public/54e4/52d1/ea1841d3989e/fc68a1572f4f/20220329999-e1/20220329999-e1.jpg?ts=1734511760421&w=289,RED ECLIPSE EDP 100 ML / 3.38OZ,22.95 EUR,
https://www.zara.com/de/en/blue-zenith-edp-100ml---3-38%C2%A0oz-p20220330.html,https://static.zara.net/assets/public/7a82/3471/d5ac4d98b5e9/83d01a26ec68/20220330999-e1/20220330999-e1.jpg?ts=1734511760276&w=289,BLUE ZENITH EDP 100ML / 3.38OZ,22.95 EUR,
https://www.zara.com/de/en/limited-edition-dinner-jacket-frock-coat-p04071006.html,https://static.zara.net/assets/public/2f5b/6e1c/33cd4c51b12a/caf1b0a081d6/04071006800-e1/04071006800-e1.jpg?ts=1731675350661&w=289,LIMITED EDITION DINNER JACKET FROCK COAT,199.00 EUR,
https://www.zara.com/de/en/textured-stretch-shirt-p04047476.html,https://static.zara.net/assets/public/c98b/879a/10a447e99d2f/3670a82e10b8/04047476800-e1/04047476800-e1.jpg?ts=1732264008650&w=289,TEXTURED STRETCH SHIRT,39.95 EUR,3
https://www.zara.com/de/en/textured-stretch-shirt-p04047476.html,https://static.zara.net/assets/public/0d3e/5fb3/33704f679f67/5d0f7a9aa930/04047476250-e1/04047476250-e1.jpg?ts=1732264008173&w=289,TEXTURED STRETCH SHIRT,39.95 EUR,3
https://www.zara.com/de/en/3-pack-of-basic-boxers-p04442330.html,https://static.zara.net/assets/public/088d/826d/93c8400a9450/25e42956c314/04442330800-e1/04442330800-e1.jpg?ts=1732101422213&w=289,3-PACK OF BASIC BOXERS,22.95 EUR,2
https://www.zara.com/de/en/casual-leather-tassel-loafers-p12620520.html,https://static.zara.net/assets/public/7ac1/271b/e28e4f89a04f/30f5fbe5c7df/12620520400-e1/12620520400-e1.jpg?ts=1728905244487&w=289,CASUAL LEATHER TASSEL LOAFERS,49.95 EUR,2
https://www.zara.com/de/en/formal-shoes-p12400520.html,https://static.zara.net/assets/public/4471/7535/59c14a02b344/02ede85c4425/12400520800-e1/12400520800-e1.jpg?ts=1730217206858&w=289,FORMAL SHOES,49.95 EUR,
https://www.zara.com/de/en/formal-penny-loafers-p12600520.html,https://static.zara.net/assets/public/64e2/125c/d9f94974b071/f1c606ecb879/12600520800-e1/12600520800-e1.jpg?ts=1729155437245&w=289,FORMAL PENNY LOAFERS,49.95 EUR,1
https://www.zara.com/de/en/dress-shoes-p12401520.html,https://static.zara.net/assets/public/3904/7a42/ef7440d3b8eb/2b81b053e3a0/12401522800-e1/12401522800-e1.jpg?ts=1731579938197&w=289,DRESS SHOES,49.95 EUR,1
https://www.zara.com/de/en/dress-shoes-p12401520.html,https://static.zara.net/assets/public/a3e3/5719/37d547978ca1/f6824f2a91a1/12401520700-e1/12401520700-e1.jpg?ts=1731579938605&w=289,DRESS SHOES,49.95 EUR,1
https://www.zara.com/de/en/basic-quarter-zip-sweatshirt-p06462333.html,https://static.zara.net/assets/public/072e/6089/24d94ccdb948/26107fbbde52/06462333401-e1/06462333401-e1.jpg?ts=1739197201221&w=289,BASIC QUARTER ZIP SWEATSHIRT,35.95 EUR,5
https://www.zara.com/de/en/straight-fit-regular-jeans-p08062315.html,https://static.zara.net/assets/public/40de/0341/4355421e9438/ee5e833a0252/09794315407-e1/09794315407-e1.jpg?ts=1728918956648&w=289,STRAIGHT-FIT REGULAR JEANS,39.95 EUR,3
https://www.zara.com/de/en/basic-quarter-zip-sweatshirt-p06462333.html,https://static.zara.net/assets/public/9291/8cef/f87c4ea08388/b2b82f2b0437/00761433803-e1/00761433803-e1.jpg?ts=1739261512521&w=289,BASIC QUARTER ZIP SWEATSHIRT,35.95 EUR,5
https://www.zara.com/de/en/vanilla-collection-01-vanilla-collection-02-edp-2-x-100-ml---3-38-fl--oz-p20213003.html,https://static.zara.net/assets/public/4198/5c1d/530d4c8c85b1/62a87e8a7210/20213003999-e1/20213003999-e1.jpg?ts=1727854396598&w=289,VANILLA COLLECTION 01 + VANILLA COLLECTION 02 EDP 2 X 100 ML / 3.38 FL. OZ,25.95 EUR,
https://www.zara.com/de/en/vanilla-collection-02--unique-hypnotic-seductive-edp-100-ml---3-38-fl--oz-p20213002.html,https://static.zara.net/assets/public/06f8/fd15/53fe4a60b7a4/2992098e9334/20213002999-e1/20213002999-e1.jpg?ts=1727854400875&w=289,VANILLA COLLECTION 02: UNIQUE/HYPNOTIC/SEDUCTIVE EDP 100 ML / 3.38 FL. OZ,17.95 EUR,
https://www.zara.com/de/en/vanilla-collection-01--irresistible-magnetic-delicious-edp-100-ml--3-38-fl--oz--p20213001.html,https://static.zara.net/assets/public/e163/7910/16c5432199f5/bb9753df1330/20213001999-e1/20213001999-e1.jpg?ts=1727854397202&w=289,VANILLA COLLECTION 01: IRRESISTIBLE/MAGNETIC/DELICIOUS EDP 100 ML (3.38 FL. OZ),17.95 EUR,
https://www.zara.com/de/en/sunrise-on-the-red-sand-dunes-intense-edp-100-ml---3-38-fl--oz-p20220319.html,https://static.zara.net/assets/public/b43b/de4b/e7584bc4a163/929264743058/20220319999-e1/20220319999-e1.jpg?ts=1727681497056&w=289,SUNRISE ON THE RED SAND DUNES INTENSE EDP 100 ML / 3.38 FL. OZ,25.95 EUR,
https://www.zara.com/de/en/sand-desert-at-sunset-intense-edp-100-ml---3-38-oz-p20220320.html,https://static.zara.net/assets/public/7c06/1cb9/ba1a4a45964d/e98e01561ba2/20220320999-e1/20220320999-e1.jpg?ts=1727681497598&w=289,SAND DESERT AT SUNSET INTENSE EDP 100 ML / 3.38 OZ,25.95 EUR,
https://www.zara.com/de/en/striped-shirt-p05638411.html,https://static.zara.net/assets/public/859e/4352/fc664e9a8697/e0f5952f1b0a/05638511070-e1/05638511070-e1.jpg?ts=1725444093381&w=289,STRIPED SHIRT,39.95 EUR,
