product-link href,media-image__image src,product-link,money-amount__main,product-grid-product-info-colors__text
https://www.zara.com/de/en/basic-slim-fit-t-shirt-p05584360.html,https://static.zara.net/assets/public/2cec/a852/30154184ab13/8ce638366f41/05584360250-e1/05584360250-e1.jpg?ts=1739197167772&w=289,BASIC SLIM FIT T-SHIRT,17.95 EUR,3
https://www.zara.com/de/en/basic-slim-fit-t-shirt-p05584360.html,https://static.zara.net/assets/public/c756/fadc/68844804807e/81b0cc0846c4/01887360800-e1/01887360800-e1.jpg?ts=1739197147676&w=289,BASIC SLIM FIT T-SHIRT,17.95 EUR,3
https://www.zara.com/de/en/straight-leg-jeans-p08062310.html,https://static.zara.net/assets/public/c48b/ecf4/de2e4cd3b25d/89774f2feca1/08062310822-e1/08062310822-e1.jpg?ts=1724335844068&w=289,STRAIGHT-LEG JEANS,39.95 EUR,3
https://www.zara.com/de/en/slim-fit-jeans-p00774340.html,https://static.zara.net/assets/public/b3a3/251b/277e44edb509/8ea30d1a7135/05575340822-e1/05575340822-e1.jpg?ts=1724074463183&w=289,SLIM FIT JEANS,29.95 EUR,9
https://www.zara.com/de/en/leather-penny-loafers-p12608421.html,https://static.zara.net/assets/public/fbaf/1d21/d0ef4920b6d4/f7e53ccf7df8/12608421800-e1/12608421800-e1.jpg?ts=1723470427995&w=289,LEATHER PENNY LOAFERS,59.95 EUR,
https://www.zara.com/de/en/cropped-skinny-fit-jeans-p08062481.html,https://static.zara.net/assets/public/239a/6143/cff9431cb2a6/273087e82dbb/04806345427-e1/04806345427-e1.jpg?ts=1722871776989&w=289,CROPPED SKINNY FIT JEANS,39.95 EUR,4
https://www.zara.com/de/en/cropped-skinny-fit-jeans-p08062481.html,https://static.zara.net/assets/public/1774/378d/e493472e8b89/688a02ef9340/00840450406-e1/00840450406-e1.jpg?ts=1738657874367&w=289,CROPPED SKINNY FIT JEANS,39.95 EUR,4
https://www.zara.com/de/en/cropped-skinny-fit-jeans-p08062481.html,https://static.zara.net/assets/public/2559/9d5e/4fde4177a5f3/7208b6498fb9/08062481800-e1/08062481800-e1.jpg?ts=1738169492844&w=289,CROPPED SKINNY FIT JEANS,39.95 EUR,4
https://www.zara.com/de/en/slim-fit-jeans-p00774340.html,https://static.zara.net/assets/public/3173/0190/07c344ef9f4a/4b9018f986e7/00774340427-e1/00774340427-e1.jpg?ts=1722593597920&w=289,SLIM FIT JEANS,29.95 EUR,9
https://www.zara.com/de/en/slim-fit-jeans-p00774340.html,https://static.zara.net/assets/public/7993/dd64/960d45ceac2c/7ed537d1b036/00774340800-e1/00774340800-e1.jpg?ts=1722593596667&w=289,SLIM FIT JEANS,29.95 EUR,9
https://www.zara.com/de/en/slim-fit-jeans-p00774340.html,https://static.zara.net/assets/public/9ac4/c169/3b6a47769b38/2c2efc7fa901/00774340802-e1/00774340802-e1.jpg?ts=1722593603850&w=289,SLIM FIT JEANS,29.95 EUR,9
https://www.zara.com/de/en/smart-penny-loafers-p12611420.html,https://static.zara.net/assets/public/524b/9def/98714fd0902a/5f7bfa13a13b/12611420800-e1/12611420800-e1.jpg?ts=1722336244132&w=289,SMART PENNY LOAFERS,49.95 EUR,1
https://www.zara.com/de/en/chunky-sole-trainers-p12247420.html,https://static.zara.net/assets/public/527e/1efa/5c004ecdbd4c/13d130a8976e/12247422001-e1/12247422001-e1.jpg?ts=1722418298466&w=289,CHUNKY SOLE TRAINERS,39.95 EUR,1
https://www.zara.com/de/en/chunky-sole-trainers-p12247420.html,https://static.zara.net/assets/public/7c06/cdce/8a774c5b9313/ed1cc3edfc02/12247422800-e1/12247422800-e1.jpg?ts=1722418298427&w=289,CHUNKY SOLE TRAINERS,39.95 EUR,1
https://www.zara.com/de/en/comfort-fit-jogger-waist-trousers-p07484303.html,https://static.zara.net/assets/public/9695/7a86/c692407192b1/ae17568cafb3/07484303710-e1/07484303710-e1.jpg?ts=1725893341939&w=289,COMFORT FIT JOGGER WAIST TROUSERS,35.95 EUR,5
https://www.zara.com/de/en/comfort-fit-jogger-waist-trousers-p07484303.html,https://static.zara.net/assets/public/d0c0/01a6/0944418e8849/66167449edaf/07484303800-e1/07484303800-e1.jpg?ts=1725893344832&w=289,COMFORT FIT JOGGER WAIST TROUSERS,35.95 EUR,5
https://www.zara.com/de/en/comfort-fit-jogger-waist-trousers-p07484303.html,https://static.zara.net/assets/public/ae49/a4a5/3e5b44568ad6/c66068f9301b/07484303251-e1/07484303251-e1.jpg?ts=1725893338507&w=289,COMFORT FIT JOGGER WAIST TROUSERS,35.95 EUR,5
https://www.zara.com/de/en/comfort-fit-jogger-waist-trousers-p07484303.html,https://static.zara.net/assets/public/a052/3f9d/723145248263/31e7af1286f4/07484303507-e1/07484303507-e1.jpg?ts=1725893335299&w=289,COMFORT FIT JOGGER WAIST TROUSERS,35.95 EUR,5
https://www.zara.com/de/en/casual-trainers-p12301420.html,https://static.zara.net/assets/public/4498/931c/022945bdad7a/6a059785468e/12301420800-e1/12301420800-e1.jpg?ts=1722335097903&w=289,CASUAL TRAINERS,55.95 EUR,
https://www.zara.com/de/en/lightweight-puffer-gilet-p04302536.html,https://static.zara.net/assets/public/ba5d/15b3/238b4dfa8f9d/a29eff7c2dd0/04302536800-e1/04302536800-e1.jpg?ts=1725893324158&w=289,LIGHTWEIGHT PUFFER GILET,29.95 EUR,2
https://www.zara.com/de/en/lightweight-puffer-jacket-p08574765.html,https://static.zara.net/assets/public/2016/eb31/11b6400ea5d8/11dd1688755c/08574771800-e1/08574771800-e1.jpg?ts=1728638583445&w=289,LIGHTWEIGHT PUFFER JACKET,45.95 EUR,2
https://www.zara.com/de/en/lightweight-puffer-gilet-p04302536.html,https://static.zara.net/assets/public/b432/d1af/39ae4bb78f01/8044cc972b01/04302536401-e1/04302536401-e1.jpg?ts=1725893344949&w=289,LIGHTWEIGHT PUFFER GILET,29.95 EUR,2
https://www.zara.com/de/en/basic-quarter-zip-sweatshirt-p06462333.html,https://static.zara.net/assets/public/d26d/9320/a62748f59f73/43e8b0ec71c2/06462433800-e1/06462433800-e1.jpg?ts=1739197201844&w=289,BASIC QUARTER ZIP SWEATSHIRT,35.95 EUR,5
https://www.zara.com/de/en/basic-quarter-zip-sweatshirt-p06462333.html,https://static.zara.net/assets/public/5665/2d69/b481493d8351/ef5648cb3cc8/06462333251-e1/06462333251-e1.jpg?ts=1739197197802&w=289,BASIC QUARTER ZIP SWEATSHIRT,35.95 EUR,5
https://www.zara.com/de/en/easy-care-textured-shirt-p07545710.html,https://static.zara.net/assets/public/6b66/4436/904741bea632/57ff1dd39819/07545710800-e1/07545710800-e1.jpg?ts=1727178058469&w=289,EASY CARE TEXTURED SHIRT,29.95 EUR,4
https://www.zara.com/de/en/basic-leather-belt-p02823300.html,https://static.zara.net/assets/public/e5b4/78ac/2e6a4c55952c/2ac362b7dffc/02823300800-e1/02823300800-e1.jpg?ts=1724662466142&w=289,BASIC LEATHER BELT,29.95 EUR,1
https://www.zara.com/de/en/man-navy-black-zara-man-800-black-edt-2-x-90-ml---3-0%C2%A0oz-p20210838.html,https://static.zara.net/assets/public/6304/6914/0eaa465d8c2b/52e868ef4f43/20210838999-e1/20210838999-e1.jpg?ts=1724755268727&w=289,MAN NAVY BLACK + ZARA MAN 800 BLACK EDT 2 X 90 ML / 3.0OZ,19.95 EUR,
https://www.zara.com/de/en/faded-jogger-waist-trousers-p06786350.html,https://static.zara.net/assets/public/a84f/ea41/956848ecb2bf/7b969cd47a0c/06786350505-e1/06786350505-e1.jpg?ts=1725893314386&w=289,FADED JOGGER WAIST TROUSERS,29.95 EUR,6
https://www.zara.com/de/en/basic-trainers-p12218420.html,https://static.zara.net/assets/public/47b1/b101/4e574d319a65/1b0923d0b05c/12218420001-e1/12218420001-e1.jpg?ts=1722335090639&w=289,BASIC TRAINERS,29.95 EUR,1
https://www.zara.com/de/en/skinny-fit-chino-trousers-p06786405.html,https://static.zara.net/assets/public/3d1a/964c/389546a1811d/d59bbfee3044/06786405800-e1/06786405800-e1.jpg?ts=1739197175337&w=289,SKINNY FIT CHINO TROUSERS,29.95 EUR,6
https://www.zara.com/de/en/skinny-fit-chino-trousers-p06786405.html,https://static.zara.net/assets/public/731b/ec93/24694ba78b1a/f3d954cbb0eb/06786405401-e1/06786405401-e1.jpg?ts=1739197171392&w=289,SKINNY FIT CHINO TROUSERS,29.95 EUR,6
https://www.zara.com/de/en/skinny-fit-chino-trousers-p06786405.html,https://static.zara.net/assets/public/a212/481b/72ba49b19ad5/07ddeee963fd/06786405710-e1/06786405710-e1.jpg?ts=1739197172457&w=289,SKINNY FIT CHINO TROUSERS,29.95 EUR,6
https://www.zara.com/de/en/easy-care-jogger-waist-trousers-p00706870.html,https://static.zara.net/assets/public/050a/8ade/46e147fa9e4e/a72bac718185/00347468800-e1/00347468800-e1.jpg?ts=1725893311093&w=289,EASY CARE JOGGER WAIST TROUSERS,29.95 EUR,8
https://www.zara.com/de/en/easy-care-jogger-waist-trousers-p00706870.html,https://static.zara.net/assets/public/5899/cde6/97f24279a5c7/180145cf4ed3/00347468401-e1/00347468401-e1.jpg?ts=1725893312125&w=289,EASY CARE JOGGER WAIST TROUSERS,29.95 EUR,8
https://www.zara.com/de/en/easy-care-textured-shirt-p03090420.html,https://static.zara.net/assets/public/6227/db39/b9e343e3af6a/57c2cad74711/03090420250-e1/03090420250-e1.jpg?ts=1728910208670&w=289,EASY CARE TEXTURED SHIRT,29.95 EUR,2
https://www.zara.com/de/en/3-pack-of-basic-ribbed-socks-p03992304.html,https://static.zara.net/assets/public/f900/201d/6e1a411890cf/a794d8ce2d71/03992304250-e1/03992304250-e1.jpg?ts=1724671397673&w=289,3-PACK OF BASIC RIBBED SOCKS,12.95 EUR,1
https://www.zara.com/de/en/w-end-till-3-00-am-w-end-till-8-00-pm-edt-2-x-90ml---3-04-fl-oz-p20210772.html,https://static.zara.net/assets/public/031d/3222/159647fabcc3/c1459e084a45/20210772999-e1/20210772999-e1.jpg?ts=1724685067038&w=289,W/END TILL 3:00 AM + W/END TILL 8:00 PM EDT 2 X 90ML / 3.04 FL.OZ,19.95 EUR,
https://www.zara.com/de/en/navy-black-edt-90-ml---3-04%C2%A0oz-p20210753.html,https://static.zara.net/assets/public/55e7/d00b/81c64434ba69/6b30f1f8d349/20210753999-e1/20210753999-e1.jpg?ts=1724685070937&w=289,NAVY BLACK EDT 90 ML / 3.04OZ,15.95 EUR,
https://www.zara.com/de/en/rope-skate-trainers-p12245420.html,https://static.zara.net/assets/public/b226/9b08/c2a14cf6bbd3/85ce15b3dbf7/12245420800-e1/12245420800-e1.jpg?ts=1722335096628&w=289,ROPE SKATE TRAINERS,59.95 EUR,
https://www.zara.com/de/en/for-him-red-edition-intense-parfum-100-ml---3-38-oz-p20210733.html,https://static.zara.net/assets/public/11af/6cbf/1c5948d4a44f/005aa567d8c0/20210733999-e1/20210733999-e1.jpg?ts=1724685073252&w=289,FOR HIM RED EDITION INTENSE PARFUM 100 ML / 3.38 OZ,25.95 EUR,
https://www.zara.com/de/en/-tobacco-collection-infinite-rich-warm-edp-100-ml---3-38%C2%A0oz-p20210748.html,https://static.zara.net/assets/public/29e1/59ea/f729404983c7/f746fff1826f/20210748999-e1/20210748999-e1.jpg?ts=1724686798789&w=289,#TOBACCO COLLECTION INFINITE RICH WARM EDP 100 ML / 3.38OZ,19.95 EUR,
https://www.zara.com/de/en/textured-comfort-trousers-p00706648.html,https://static.zara.net/assets/public/58b2/81fb/a9ff403cbd84/0a8a8204ce87/05941648710-e1/05941648710-e1.jpg?ts=1724164353971&w=289,TEXTURED COMFORT TROUSERS,39.95 EUR,8
https://www.zara.com/de/en/textured-comfort-trousers-p00706648.html,https://static.zara.net/assets/public/6c73/f936/35e44c03bd02/15478e996416/05941648800-e1/05941648800-e1.jpg?ts=1724164351527&w=289,TEXTURED COMFORT TROUSERS,39.95 EUR,8
https://www.zara.com/de/en/easy-care-textured-shirt-p07545710.html,https://static.zara.net/assets/public/9a34/6555/7ba2422b9120/a0df31900431/07545710250-e1/07545710250-e1.jpg?ts=1727178054039&w=289,EASY CARE TEXTURED SHIRT,29.95 EUR,4
https://www.zara.com/de/en/basic-slim-fit-t-shirt-p05584361.html,https://static.zara.net/assets/public/efa3/a952/b15f45aba931/14b9517d1705/01887461250-e1/01887461250-e1.jpg?ts=1739262441992&w=289,BASIC SLIM FIT T-SHIRT,12.95 EUR,7
https://www.zara.com/de/en/basic-slim-fit-t-shirt-p05584361.html,https://static.zara.net/assets/public/0a70/b897/26984b009525/d53922208d22/05584361800-e1/05584361800-e1.jpg?ts=1739262450072&w=289,BASIC SLIM FIT T-SHIRT,12.95 EUR,7
https://www.zara.com/de/en/stretch-shirt-p04408147.html,https://static.zara.net/assets/public/83ad/9ba9/c03e44dd8139/d9ae8a124163/04408147250-e1/04408147250-e1.jpg?ts=1727178052973&w=289,STRETCH SHIRT,39.95 EUR,3
https://www.zara.com/de/en/sunrise-on-the-red-sand-dunes-edp-100ml---3-38%C2%A0oz-p20220240.html,https://static.zara.net/assets/public/8920/c622/18754788b68e/548e36c28574/20220240999-e1/20220240999-e1.jpg?ts=1724755223449&w=289,SUNRISE ON THE RED SAND DUNES EDP 100ML / 3.38OZ,22.95 EUR,
https://www.zara.com/de/en/comfort-suit-trousers-p01564301.html,https://static.zara.net/assets/public/4f29/cd65/7c9448d0a0b7/a3847cfc5cb8/01564301800-e1/01564301800-e1.jpg?ts=1723200206299&w=289,COMFORT SUIT TROUSERS,39.95 EUR,3
https://www.zara.com/de/en/stretch-shirt-p04408147.html,https://static.zara.net/assets/public/7fe1/7ebc/72734cc28ea8/16a185d5e750/04408147800-e1/04408147800-e1.jpg?ts=1727178054130&w=289,STRETCH SHIRT,39.95 EUR,3
https://www.zara.com/de/en/comfort-suit-trousers-p01564301.html,https://static.zara.net/assets/public/098f/29b2/d8fd41e5b3c0/ef09722d6957/01564301401-e1/01564301401-e1.jpg?ts=1723200237436&w=289,COMFORT SUIT TROUSERS,39.95 EUR,3
https://www.zara.com/de/en/comfort-fit-jogger-waist-trousers-p06861693.html,https://static.zara.net/assets/public/e034/c888/c8c0493084d0/ed1418feb9c1/05805623800-e1/05805623800-e1.jpg?ts=1723809546314&w=289,COMFORT FIT JOGGER WAIST TROUSERS,39.95 EUR,7
https://www.zara.com/de/en/basic-slim-fit-t-shirt-p05584361.html,https://static.zara.net/assets/public/fdb8/1a88/0e284a03af6e/733e8f176e5d/01887461401-e1/01887461401-e1.jpg?ts=1739262445718&w=289,BASIC SLIM FIT T-SHIRT,12.95 EUR,7
https://www.zara.com/de/en/green-savage-blue-spirit-edt-2-x-90-ml---3-17-oz-p20210755.html,https://static.zara.net/assets/public/3877/6efe/ef334174b044/b0eb30c93c89/20210755999-e1/20210755999-e1.jpg?ts=1724755242544&w=289,GREEN SAVAGE + BLUE SPIRIT EDT 2 X 90 ML / 3.17 OZ,19.95 EUR,
https://www.zara.com/de/en/absolutely-dark-edp-100-ml---3-38%C2%A0oz-p20220261.html,https://static.zara.net/assets/public/f659/84ad/d85c49b5be13/44141ba6813b/20220261999-e1/20220261999-e1.jpg?ts=1724684875106&w=289,ABSOLUTELY DARK EDP 100 ML / 3.38OZ,22.95 EUR,
https://www.zara.com/de/en/sand-desert-at-sunset-edp-100ml---3-38%C2%A0oz-p20220238.html,https://static.zara.net/assets/public/6b84/a6ab/d4da4a7a97d6/cb474422d9f0/20220238999-e1/20220238999-e1.jpg?ts=1724743347970&w=289,SAND DESERT AT SUNSET EDP 100ML / 3.38OZ,22.95 EUR,
https://www.zara.com/de/en/antique-brown-edp-100ml---3-38%C2%A0oz-p20220259.html,https://static.zara.net/assets/public/ddd4/6c56/4adf4b0da300/7e6f32058c8d/20220259999-e1/20220259999-e1.jpg?ts=1723015221209&w=289,ANTIQUE BROWN EDP 100ML / 3.38OZ,22.95 EUR,
https://www.zara.com/de/en/blue-spirit-edt-90-ml---3-04%C2%A0oz-p20210739.html,https://static.zara.net/assets/public/6ac4/8e02/e6ba47c0aeb8/adc1dcc1aaac/20210739999-e1/20210739999-e1.jpg?ts=1724689267811&w=289,BLUE SPIRIT EDT 90 ML / 3.04OZ,15.95 EUR,
https://www.zara.com/de/en/seoul-lisboa-edt-2-x-90-ml---3-38%C2%A0oz-p20210754.html,https://static.zara.net/assets/public/3522/fdc2/7fbd4929ba89/b800fb281af0/20210754999-e1/20210754999-e1.jpg?ts=1724755229742&w=289,SEOUL + LISBOA EDT 2 X 90 ML / 3.38OZ,19.95 EUR,
https://www.zara.com/de/en/for-him-black-edition-edt-100-ml---3-38%C2%A0oz-p20210477.html,https://static.zara.net/assets/public/7976/6d79/01a243fbaac0/72d3b92037d1/20210477999-000-e1/20210477999-000-e1.jpg?ts=1734523580978&w=289,FOR HIM BLACK EDITION EDT 100 ML / 3.38OZ,22.95 EUR,
https://www.zara.com/de/en/-tobacco-collection-intense-dark-exclusive-edp-100-ml---3-38%C2%A0oz-p20210473.html,https://static.zara.net/assets/public/33f9/1b56/fd0c4335abaf/73ab1d45e911/20210473999-e1/20210473999-e1.jpg?ts=1724686678371&w=289,#TOBACCO COLLECTION INTENSE DARK EXCLUSIVE EDP 100 ML / 3.38OZ,17.95 EUR,
https://www.zara.com/de/en/leather-dress-belt-p02823401.html,https://static.zara.net/assets/public/cbed/d5b1/c47047a88df1/2588fcb95365/02823401800-e1/02823401800-e1.jpg?ts=1724255383732&w=289,LEATHER DRESS BELT,29.95 EUR,1
https://www.zara.com/de/en/bogoss-vibrant-leather-edp-100-ml---3-38%C2%A0oz-p20210723.html,https://static.zara.net/assets/public/c175/827b/7b8d42d2a5dc/383ea530799e/20210723999-e1/20210723999-e1.jpg?ts=1724686797654&w=289,BOGOSS VIBRANT LEATHER EDP 100 ML / 3.38OZ,22.95 EUR,
https://www.zara.com/de/en/oud-vibrant-leather-edp-100-ml---3-38%C2%A0oz-p20210722.html,https://static.zara.net/assets/public/8fdc/59cf/361649b68c7d/81676898dd6d/20210722999-e1/20210722999-e1.jpg?ts=1724755171612&w=289,OUD VIBRANT LEATHER EDP 100 ML / 3.38OZ,22.95 EUR,
https://www.zara.com/de/en/night-pour-homme-ii-iii-edp-2-x-100ml---3-4-fl-oz---p20210624.html,https://static.zara.net/assets/public/2a2a/c88e/631d49a29a12/41db57932ed1/20210624999-e1/20210624999-e1.jpg?ts=1724686748200&w=289,NIGHT POUR HOMME II + III EDP 2 X 100ML ( 3.4 FL.OZ ),25.95 EUR,
https://www.zara.com/de/en/lisboa-edt-90-ml---3-04%C2%A0oz-p20210742.html,https://static.zara.net/assets/public/4f14/25f6/447a4978aba0/45d87202a9f2/20210742999-e1/20210742999-e1.jpg?ts=1724765327975&w=289,LISBOA EDT 90 ML / 3.04OZ,15.95 EUR,
https://www.zara.com/de/en/-tobacco-intense-dark-exclusive-rich-warm-addictive-edp-2-x-100-ml---2-x-3-38%C2%A0oz-p20210474.html,https://static.zara.net/assets/public/acf1/838d/444b4fe39150/d4d46d565f04/20210474999-e1/20210474999-e1.jpg?ts=1724686678658&w=289,#TOBACCO INTENSE DARK EXCLUSIVE + RICH WARM ADDICTIVE EDP 2 X 100 ML / 2 X 3.38OZ,25.95 EUR,
https://www.zara.com/de/en/silver-gold-edt-2-x-90-ml---3-04-oz-p20210769.html,https://static.zara.net/assets/public/8fae/a429/5b7347e08eaf/148562cbb98d/20210769999-e1/20210769999-e1.jpg?ts=1724755254071&w=289,SILVER + GOLD EDT 2 X 90 ML / 3.04 OZ,19.95 EUR,
https://www.zara.com/de/en/man-silver-blue-spirit-edt-2-x-90-ml---3-04%C2%A0oz-p20210768.html,https://static.zara.net/assets/public/a944/41f2/4cab433884c5/2672f2c13496/20210768999-e1/20210768999-e1.jpg?ts=1724689271598&w=289,MAN SILVER + BLUE SPIRIT EDT 2 X 90 ML / 3.04OZ,19.95 EUR,
https://www.zara.com/de/en/vibrant-leather-edp-100-ml---3-38%C2%A0oz-p20210721.html,https://static.zara.net/assets/public/43b7/2d45/8bf04f759fdf/abf2f635e472/20210721999-e1/20210721999-e1.jpg?ts=1724755184244&w=289,VIBRANT LEATHER EDP 100 ML / 3.38OZ,22.95 EUR,
https://www.zara.com/de/en/comfort-suit-trousers-p01564301.html,https://static.zara.net/assets/public/ea74/0b0a/8263417e8eb3/1b012e886495/01564301420-e1/01564301420-e1.jpg?ts=1723200209584&w=289,COMFORT SUIT TROUSERS,39.95 EUR,3
https://www.zara.com/de/en/-tobacco-collection-rich-warm-addictive-edt-100-ml---3-38%C2%A0oz-p20210472.html,https://static.zara.net/assets/public/7798/0c46/30104b54b300/4f5b93b1506d/20210472999-e1/20210472999-e1.jpg?ts=1724765335514&w=289,#TOBACCO COLLECTION RICH WARM ADDICTIVE EDT 100 ML / 3.38OZ,17.95 EUR,
https://www.zara.com/de/en/tender-amber-edp-100-ml---3-38%C2%A0oz-p20220257.html,https://static.zara.net/assets/public/ed20/91db/f85a43b28dfc/9911fa1bd616/20220257999-e1/20220257999-e1.jpg?ts=1724685019567&w=289,TENDER AMBER EDP 100 ML / 3.38OZ,22.95 EUR,
https://www.zara.com/de/en/night-pour-homme-ii-edp-100-ml---3-38%C2%A0oz-p20210547.html,https://static.zara.net/assets/public/5360/cce0/a86142ec9128/0d44b91bfa5f/20210547999-e1/20210547999-e1.jpg?ts=1724755157851&w=289,NIGHT POUR HOMME II EDP 100 ML / 3.38OZ,17.95 EUR,
https://www.zara.com/de/en/for-him-red-edition-edp-100-ml---3-38-oz-p20210479.html,https://static.zara.net/assets/public/72ff/0e70/4592487bb2bf/258052f1637d/20210479999-e1/20210479999-e1.jpg?ts=1724829988142&w=289,FOR HIM RED EDITION EDP 100 ML / 3.38 OZ,22.95 EUR,
https://www.zara.com/de/en/for-him-edt-100-ml---3-38%C2%A0oz-p20210476.html,https://static.zara.net/assets/public/c89f/959f/ddaf45eeb69c/d990949860a4/20210476999-e1/20210476999-e1.jpg?ts=1724686672342&w=289,FOR HIM EDT 100 ML / 3.38OZ,22.95 EUR,
https://www.zara.com/de/en/comfort-suit-blazer-p01564300.html,https://static.zara.net/assets/public/f530/ac59/b1f44ff2876c/9b060345008e/01564300800-e1/01564300800-e1.jpg?ts=1723200211123&w=289,COMFORT SUIT BLAZER,79.95 EUR,3
https://www.zara.com/de/en/comfort-suit-blazer-p01564300.html,https://static.zara.net/assets/public/220a/9c48/10114eea952c/d87ab9020a8d/01564300401-e1/01564300401-e1.jpg?ts=1722508890143&w=289,COMFORT SUIT BLAZER,79.95 EUR,3
https://www.zara.com/de/en/comfort-suit-blazer-p01564300.html,https://static.zara.net/assets/public/5eef/02db/ced74559a752/0493e0df1e9c/01564300420-e1/01564300420-e1.jpg?ts=1722508889836&w=289,COMFORT SUIT BLAZER,79.95 EUR,3
https://www.zara.com/de/en/slim-fit-comfort-trousers-p06861441.html,https://static.zara.net/assets/public/578d/11f2/9d8444a898aa/c67d24655c3f/06861441800-e1/06861441800-e1.jpg?ts=1739789686783&w=289,SLIM FIT COMFORT TROUSERS,39.95 EUR,6
https://www.zara.com/de/en/slim-fit-comfort-trousers-p06861441.html,https://static.zara.net/assets/public/4da1/b7df/c63345e796d9/6a3290668003/06861441401-e1/06861441401-e1.jpg?ts=1739789684136&w=289,SLIM FIT COMFORT TROUSERS,39.95 EUR,6
https://www.zara.com/de/en/slim-fit-comfort-trousers-p06861441.html,https://static.zara.net/assets/public/3d27/974d/e3a940faa023/e574a175acf9/06861441802-e1/06861441802-e1.jpg?ts=1739789688111&w=289,SLIM FIT COMFORT TROUSERS,39.95 EUR,6
https://www.zara.com/de/en/basic-regular-fit-t-shirt-p05584441.html,https://static.zara.net/assets/public/1ee0/5aa2/533740f98fc3/dd25ae6afc9d/05584441250-e1/05584441250-e1.jpg?ts=1739261519301&w=289,BASIC REGULAR FIT T-SHIRT,22.95 EUR,7
https://www.zara.com/de/en/basic-regular-fit-t-shirt-p05584441.html,https://static.zara.net/assets/public/515b/3d3c/fc454012aadb/afa1f090dcba/05584441800-e1/05584441800-e1.jpg?ts=1739261522213&w=289,BASIC REGULAR FIT T-SHIRT,22.95 EUR,7
https://www.zara.com/de/en/basic-medium-weight-t-shirt-p01887470.html,https://static.zara.net/assets/public/80ae/e696/66974cc39ea4/8533bc2c8756/01887470250-e1/01887470250-e1.jpg?ts=1739261515330&w=289,BASIC MEDIUM WEIGHT T-SHIRT,15.95 EUR,6
https://www.zara.com/de/en/basic-medium-weight-t-shirt-p01887470.html,https://static.zara.net/assets/public/f473/44c3/c6c649b58eb1/e4c21a3ff89f/01887470800-e1/01887470800-e1.jpg?ts=1739261515720&w=289,BASIC MEDIUM WEIGHT T-SHIRT,15.95 EUR,6
